V1,V2,V3,V4,V5,species,Sample1,Sample2
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750355.1.fa,99.9498,790,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750395.1.fa,99.9483,789,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750215.1.fa,99.9475,790,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003860105.1.fa,99.9442,789,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750145.1.fa,99.941,793,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750335.1.fa,99.9378,787,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750255.1.fa,99.937,792,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750175.1.fa,99.9308,790,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750345.1.fa,99.9265,787,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687255.1.fa,99.9184,781,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002156425.1.fa,99.8877,787,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687035.1.fa,99.8855,763,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687275.1.fa,99.8597,766,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687015.1.fa,99.8534,777,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687365.1.fa,99.8421,765,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687395.1.fa,99.8345,763,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687085.1.fa,99.8251,778,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687295.1.fa,99.8195,769,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750035.1.fa,99.7804,786,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_019836425.2.fa,99.515,739,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_032464855.1.fa,99.4257,515,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002156425.1.fa,99.8545,572,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687295.1.fa,99.8128,570,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687275.1.fa,99.8123,570,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687035.1.fa,99.8108,570,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687365.1.fa,99.8088,571,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750035.1.fa,99.8045,578,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687395.1.fa,99.8019,570,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687015.1.fa,99.7976,572,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750335.1.fa,99.7782,572,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750215.1.fa,99.777,573,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687085.1.fa,99.7766,573,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003860105.1.fa,99.7757,572,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750395.1.fa,99.7747,572,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750255.1.fa,99.7743,571,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750345.1.fa,99.7736,570,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750145.1.fa,99.7734,573,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750355.1.fa,99.7716,571,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750125.1.fa,99.7684,571,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687255.1.fa,99.7637,575,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750175.1.fa,99.7599,572,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_019836425.2.fa,99.6987,561,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Ic_Survey_2_spades.fa,ST2_GCF_032464855.1.fa,99.123,417,592,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687365.1.fa,99.8282,706,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687035.1.fa,99.8129,719,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687275.1.fa,99.8094,707,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002156425.1.fa,99.808,690,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750145.1.fa,99.8001,688,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750335.1.fa,99.7893,688,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687015.1.fa,99.7817,702,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750215.1.fa,99.7802,688,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687295.1.fa,99.7731,710,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687395.1.fa,99.7722,712,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750355.1.fa,99.7492,688,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003860105.1.fa,99.7491,693,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750175.1.fa,99.7453,691,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750395.1.fa,99.7391,689,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750125.1.fa,99.7384,692,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750345.1.fa,99.7384,684,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750035.1.fa,99.7256,701,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_002750255.1.fa,99.7075,690,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687085.1.fa,99.6957,705,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_003687255.1.fa,99.671,686,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_019836425.2.fa,99.4523,661,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_27_Site_Ic_Survey_1_.fa,ST2_GCF_032464855.1.fa,99.245,484,763,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687015.1.fa,99.9047,756,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687085.1.fa,99.9032,755,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003860105.1.fa,99.9028,754,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750175.1.fa,99.9009,753,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750145.1.fa,99.9003,758,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750255.1.fa,99.8921,755,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750335.1.fa,99.881,753,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687255.1.fa,99.8768,754,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687365.1.fa,99.8731,754,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687275.1.fa,99.8716,754,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687295.1.fa,99.8711,756,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750215.1.fa,99.8486,757,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002156425.1.fa,99.8473,750,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750395.1.fa,99.8429,757,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687035.1.fa,99.8408,758,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750125.1.fa,99.8395,759,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750355.1.fa,99.8225,758,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_003687395.1.fa,99.811,753,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750345.1.fa,99.8063,753,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_002750035.1.fa,99.6269,754,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_019836425.2.fa,99.5544,701,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Ic_Survey_3_spades.fa,ST2_GCF_032464855.1.fa,99.3012,483,788,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687395.1.fa,99.9402,676,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687295.1.fa,99.929,677,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687275.1.fa,99.9107,674,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687035.1.fa,99.9015,675,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002156425.1.fa,99.9007,628,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687365.1.fa,99.8826,675,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750335.1.fa,99.8749,630,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750145.1.fa,99.8661,629,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750215.1.fa,99.8625,628,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750355.1.fa,99.8346,630,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750395.1.fa,99.8339,631,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687015.1.fa,99.8165,675,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687085.1.fa,99.801,673,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750175.1.fa,99.7876,632,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750255.1.fa,99.7844,632,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750125.1.fa,99.7628,635,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003687255.1.fa,99.7584,631,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_003860105.1.fa,99.7391,636,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750345.1.fa,99.7336,629,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_002750035.1.fa,99.617,641,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_019836425.2.fa,99.5203,603,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_31_Site_Tw_Survey_1_.fa,ST2_GCF_032464855.1.fa,99.3066,426,695,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750335.1.fa,99.9277,778,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750215.1.fa,99.9265,780,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750145.1.fa,99.912,782,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002156425.1.fa,99.8961,781,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750125.1.fa,99.8329,787,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750255.1.fa,99.8258,784,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687395.1.fa,99.8198,761,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750175.1.fa,99.8109,786,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750345.1.fa,99.8105,781,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750395.1.fa,99.7971,787,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003860105.1.fa,99.7967,787,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687295.1.fa,99.7906,767,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687255.1.fa,99.7869,777,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687275.1.fa,99.7797,767,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750035.1.fa,99.7779,786,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_002750355.1.fa,99.7693,785,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687365.1.fa,99.7635,763,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687035.1.fa,99.7594,768,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687015.1.fa,99.7414,786,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_003687085.1.fa,99.74,781,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_019836425.2.fa,99.5079,717,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Ic_Survey_3_megahit.fa,ST2_GCF_032464855.1.fa,99.2896,493,834,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687295.1.fa,99.938,820,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687275.1.fa,99.9101,820,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687365.1.fa,99.8984,822,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687395.1.fa,99.8884,830,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687035.1.fa,99.8789,826,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687085.1.fa,99.8723,823,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687015.1.fa,99.8398,826,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002156425.1.fa,99.8372,787,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750335.1.fa,99.7916,784,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750145.1.fa,99.7895,789,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750215.1.fa,99.7575,787,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003860105.1.fa,99.75,794,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750355.1.fa,99.7315,789,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_003687255.1.fa,99.7274,776,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750395.1.fa,99.7173,790,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750345.1.fa,99.6989,787,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750125.1.fa,99.6934,796,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750255.1.fa,99.6919,790,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750175.1.fa,99.6831,791,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_002750035.1.fa,99.6734,791,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_019836425.2.fa,99.4741,749,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_1_.fa,ST2_GCF_032464855.1.fa,99.2763,512,893,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003687395.1.fa,99.9462,757,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003687295.1.fa,99.9208,757,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003687275.1.fa,99.9159,759,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003860105.1.fa,99.9157,758,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_002750355.1.fa,99.8844,760,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003687365.1.fa,99.8839,762,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003687255.1.fa,99.8725,751,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003687035.1.fa,99.8712,758,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_002750125.1.fa,99.869,764,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_002750175.1.fa,99.8686,764,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_002750395.1.fa,99.8647,759,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_002156425.1.fa,99.8642,766,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_003687085.1.fa,99.863,752,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_33_Site_Tw_Survey_3_megahit.fa,ST2_GCF_002750255.1.fa,99.8601,760,786,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
